transaction_id,account_id,transaction_date,transaction_type,transaction_channel,merchant_name,amount,reference,balance_after_transaction,is_fraud
304967,200764,2026-04-07,Salary,Mobile App,Employer,3667,MONTHLY SALARY,38674,False
304968,200764,2026-06-14,Salary,Mobile App,Employer,2092,MONTHLY SALARY,40766,False
304969,200764,2026-05-07,Card Purchase,Mobile App,Woolworths,3494,Woolworths,37272,False
304970,200764,2026-03-07,Withdrawal,POS,This Bank,4644,ATM CASH WITHDRAWAL,32628,False
304971,200764,2026-06-30,Card Purchase,ATM,Pick n Pay,169,Pick n Pay,32459,False
304972,200764,2025-09-08,EFT,Mobile App,Pick n Pay,1857,EFT TO Pick n Pay,30602,False
304973,200764,2026-01-28,Deposit,Branch,This Bank,4100,EFT DEPOSIT,34702,False
304974,200765,2025-12-19,EFT,Branch,Landlord,3865,EFT TO Landlord,26141,False
304975,200765,2026-04-16,EFT,POS,Woolworths,3464,EFT TO Woolworths,22677,False
304976,200765,2026-07-09,Card Purchase,Mobile App,Pick n Pay,4446,Pick n Pay,18231,False
304977,200765,2026-01-01,Withdrawal,Branch,This Bank,2695,ATM CASH WITHDRAWAL,15536,False
304978,200765,2025-12-06,Salary,Online,Employer,1131,MONTHLY SALARY,16667,False
304979,200765,2026-04-19,Withdrawal,POS,This Bank,2490,ATM CASH WITHDRAWAL,14177,False
304980,200766,2024-02-27,Salary,Branch,Employer,1462,MONTHLY SALARY,36469,False
304981,200766,2024-03-07,Salary,Online,Employer,3525,MONTHLY SALARY,39994,False
304982,200766,2024-04-19,Salary,ATM,Employer,1693,MONTHLY SALARY,41687,False
304983,200766,2025-02-05,Withdrawal,Online,This Bank,1013,ATM CASH WITHDRAWAL,40674,False
304984,200766,2025-01-23,Withdrawal,Branch,This Bank,940,ATM CASH WITHDRAWAL,39734,False
304985,200766,2025-06-23,Card Purchase,POS,Uber,886,Uber,38848,False
304986,200766,2024-03-10,Card Purchase,POS,Shell,734,Shell,38114,False
304987,200767,2026-02-15,Salary,Mobile App,Employer,4962,MONTHLY SALARY,44970,False
304988,200767,2026-06-22,Deposit,ATM,This Bank,3773,CASH DEPOSIT,48743,False
304989,200767,2026-04-21,Deposit,Branch,This Bank,2417,EFT DEPOSIT,51160,False
304990,200767,2026-02-08,Withdrawal,POS,This Bank,1802,ATM CASH WITHDRAWAL,49358,False
304991,200767,2026-03-20,EFT,Mobile App,Uber,488,EFT TO Uber,49846,False
304992,200767,2026-03-04,Deposit,POS,This Bank,4790,CASH DEPOSIT,54636,False
304993,200767,2026-06-22,Salary,POS,Employer,3580,MONTHLY SALARY,58216,False
304994,200767,2026-05-17,Salary,Mobile App,Employer,4877,MONTHLY SALARY,63093,False
304995,200768,2024-05-20,Card Purchase,Online,Checkers,4202,Checkers,10801,False
304996,200768,2026-01-18,EFT,POS,Uber,3478,EFT TO Uber,7323,False
304997,200768,2023-06-19,Salary,Online,Employer,1285,MONTHLY SALARY,8608,False
304998,200769,2026-05-31,Withdrawal,Mobile App,This Bank,4668,ATM CASH WITHDRAWAL,20337,False
304999,200769,2026-03-16,Salary,POS,Employer,1989,MONTHLY SALARY,22326,False
305000,200769,2026-05-07,Deposit,ATM,This Bank,1882,EFT DEPOSIT,24208,False
305001,200769,2026-05-19,EFT,Online,Netflix,2126,EFT TO Netflix,22082,False
305002,200769,2026-05-14,Salary,Branch,Employer,3955,MONTHLY SALARY,26037,False
305003,200770,2026-03-20,Withdrawal,Mobile App,This Bank,2653,ATM CASH WITHDRAWAL,27353,False
305004,200770,2026-04-25,Salary,Branch,Employer,565,MONTHLY SALARY,27918,False
305005,200770,2026-02-15,EFT,Online,SARS,1828,EFT TO SARS,29746,False
305006,200770,2026-03-03,Withdrawal,Branch,This Bank,2231,ATM CASH WITHDRAWAL,27515,False
305007,200770,2026-06-29,Withdrawal,ATM,This Bank,1545,ATM CASH WITHDRAWAL,25970,False
305008,200770,2026-07-01,Withdrawal,ATM,This Bank,395,ATM CASH WITHDRAWAL,25575,False
305009,200771,2026-06-12,Salary,POS,Employer,1566,MONTHLY SALARY,21570,False
305010,200771,2026-06-15,Card Purchase,Online,Uber,2204,Uber,19366,False
305011,200771,2026-06-29,Card Purchase,POS,Pick n Pay,59,Pick n Pay,19307,False
305012,200771,2026-05-20,EFT,ATM,Landlord,3988,EFT TO Landlord,23295,False
305013,200772,2026-06-12,Salary,Branch,Employer,2542,MONTHLY SALARY,47551,False
305014,200772,2026-05-28,Salary,Mobile App,Employer,1053,MONTHLY SALARY,48604,False
305015,200772,2026-05-23,Salary,POS,Employer,555,MONTHLY SALARY,49159,False
305016,200772,2026-06-18,Deposit,Mobile App,This Bank,1872,EFT DEPOSIT,51031,False
305017,200772,2026-06-30,Card Purchase,ATM,Uber,1805,Uber,49226,False
305018,200772,2026-07-05,Salary,Branch,Employer,2986,MONTHLY SALARY,52212,False
305019,200772,2026-07-04,Salary,Mobile App,Employer,1858,MONTHLY SALARY,54070,False
305020,200772,2026-07-01,Salary,Branch,Employer,1480,MONTHLY SALARY,55550,False
305021,200772,2026-05-22,Deposit,Online,This Bank,1846,CASH DEPOSIT,57396,False
305022,200773,2024-02-20,Withdrawal,Mobile App,This Bank,1910,ATM CASH WITHDRAWAL,38098,False
305023,200773,2024-04-27,Withdrawal,POS,This Bank,4952,ATM CASH WITHDRAWAL,33146,False
305024,200773,2024-07-19,Deposit,Branch,This Bank,324,CASH DEPOSIT,33470,False
305025,200773,2024-11-23,EFT,Online,Municipality,3264,EFT TO Municipality,30206,False
305026,200773,2024-07-18,EFT,POS,Woolworths,3744,EFT TO Woolworths,33950,False
305027,200773,2024-11-03,Card Purchase,Mobile App,Woolworths,2961,Woolworths,30989,False
305028,200773,2024-03-22,Card Purchase,Mobile App,Netflix,4855,Netflix,26134,False
305029,200773,2025-10-27,Card Purchase,Branch,Woolworths,211,Woolworths,25923,False
305030,200774,2026-04-17,Salary,Online,Employer,1400,MONTHLY SALARY,51410,False
305031,200774,2026-05-13,Salary,Mobile App,Employer,3219,MONTHLY SALARY,54629,False
305032,200774,2026-04-15,Card Purchase,Mobile App,Shell,4953,Shell,49676,False
305033,200774,2026-04-28,Deposit,Branch,This Bank,3614,CASH DEPOSIT,53290,False
305034,200774,2026-07-09,Deposit,ATM,This Bank,593,EFT DEPOSIT,53883,False
305035,200774,2026-02-12,Card Purchase,Mobile App,Netflix,3230,Netflix,50653,False
305036,200774,2026-07-08,Card Purchase,ATM,Shell,3505,Shell,47148,False
305037,200774,2026-02-28,EFT,Online,Netflix,2057,EFT TO Netflix,49205,False
305038,200774,2026-07-07,Salary,Branch,Employer,2916,MONTHLY SALARY,52121,False
305039,200774,2026-06-23,Deposit,Online,This Bank,1430,CASH DEPOSIT,53551,False
305040,200775,2026-04-08,Card Purchase,POS,Takealot,3087,Takealot,11916,False
305041,200775,2025-06-27,Salary,Branch,Employer,1579,MONTHLY SALARY,13495,False
305042,200775,2026-03-13,EFT,Mobile App,SARS,3789,EFT TO SARS,17284,False
305043,200776,2024-08-19,EFT,Mobile App,Pick n Pay,3143,EFT TO Pick n Pay,48152,False
305044,200776,2025-07-01,Salary,ATM,Employer,1654,MONTHLY SALARY,49806,False
305045,200776,2024-05-09,Deposit,ATM,This Bank,3205,CASH DEPOSIT,53011,False
305046,200776,2025-12-17,Withdrawal,Online,This Bank,2804,ATM CASH WITHDRAWAL,50207,False
305047,200776,2025-04-30,Deposit,POS,This Bank,1819,CASH DEPOSIT,52026,False
305048,200776,2025-02-02,Salary,Branch,Employer,2328,MONTHLY SALARY,54354,False
305049,200776,2025-09-28,Salary,ATM,Employer,2869,MONTHLY SALARY,57223,False
305050,200776,2026-06-15,Salary,POS,Employer,3551,MONTHLY SALARY,60774,True
305051,200776,2025-01-27,EFT,Online,Municipality,781,EFT TO Municipality,59993,False
305052,200777,2026-06-29,Withdrawal,Mobile App,This Bank,4164,ATM CASH WITHDRAWAL,15840,False
305053,200777,2026-07-02,Card Purchase,ATM,Checkers,908,Checkers,14932,False
305054,200777,2026-07-02,EFT,Branch,Checkers,3787,EFT TO Checkers,11145,False
305055,200777,2026-07-09,Deposit,POS,This Bank,1140,EFT DEPOSIT,12285,False
305056,200778,2025-12-05,Card Purchase,Branch,Pick n Pay,920,Pick n Pay,44089,False
305057,200778,2026-01-19,Salary,Branch,Employer,1476,MONTHLY SALARY,45565,False
305058,200778,2025-11-05,Deposit,Branch,This Bank,619,EFT DEPOSIT,46184,False
305059,200778,2025-10-30,Deposit,POS,This Bank,3879,CASH DEPOSIT,50063,False
305060,200778,2025-11-08,Card Purchase,Online,Takealot,1588,Takealot,48475,False
305061,200778,2025-10-02,Deposit,Branch,This Bank,1021,EFT DEPOSIT,49496,False
305062,200778,2025-05-11,Withdrawal,ATM,This Bank,3885,ATM CASH WITHDRAWAL,45611,False
305063,200778,2025-10-19,Salary,Online,Employer,424,MONTHLY SALARY,46035,False
305064,200778,2025-09-08,EFT,POS,SARS,3811,EFT TO SARS,49846,False
305065,200779,2024-07-26,Withdrawal,Online,This Bank,3340,ATM CASH WITHDRAWAL,11663,False
305066,200779,2024-08-23,Card Purchase,ATM,Checkers,3961,Checkers,7702,False
305067,200779,2025-07-27,Card Purchase,POS,Takealot,4403,Takealot,3299,False
305068,200780,2025-07-13,EFT,Mobile App,Netflix,2274,EFT TO Netflix,32733,False
305069,200780,2025-04-06,EFT,ATM,Landlord,1122,EFT TO Landlord,31611,False
305070,200780,2025-12-22,Deposit,Online,This Bank,2062,CASH DEPOSIT,33673,False
305071,200780,2026-04-01,Salary,Branch,Employer,4766,MONTHLY SALARY,38439,False
305072,200780,2025-09-26,Deposit,ATM,This Bank,4704,EFT DEPOSIT,43143,False
305073,200780,2025-05-23,Deposit,Mobile App,This Bank,4000,CASH DEPOSIT,47143,False
305074,200780,2025-08-07,EFT,Mobile App,Landlord,418,EFT TO Landlord,47561,False
305075,200781,2025-06-18,Card Purchase,POS,Checkers,180,Checkers,14823,False
305076,200781,2026-06-29,EFT,Online,Checkers,3012,EFT TO Checkers,11811,False
305077,200781,2025-07-18,Card Purchase,Online,Takealot,3167,Takealot,8644,False
305078,200782,2025-07-30,Withdrawal,ATM,This Bank,2659,ATM CASH WITHDRAWAL,47351,False
305079,200782,2025-09-29,EFT,Mobile App,Uber,3201,EFT TO Uber,50552,False
305080,200782,2026-04-09,Salary,Branch,Employer,4014,MONTHLY SALARY,54566,False
305081,200782,2026-02-10,Withdrawal,Branch,This Bank,1203,ATM CASH WITHDRAWAL,53363,False
305082,200782,2025-10-04,Salary,Branch,Employer,47,MONTHLY SALARY,53410,False
305083,200782,2026-05-10,Deposit,POS,This Bank,3487,EFT DEPOSIT,56897,False
305084,200782,2025-12-09,Salary,Online,Employer,4137,MONTHLY SALARY,61034,False
305085,200782,2025-12-26,Salary,Online,Employer,3716,MONTHLY SALARY,64750,False
305086,200782,2026-07-10,Deposit,Online,This Bank,3343,EFT DEPOSIT,68093,False
305087,200782,2025-11-28,Salary,Online,Employer,659,MONTHLY SALARY,68752,False
305088,200783,2026-05-08,Deposit,ATM,This Bank,115,CASH DEPOSIT,30121,False
305089,200783,2026-04-21,Deposit,Online,This Bank,3700,EFT DEPOSIT,33821,False
305090,200783,2026-07-07,Card Purchase,Online,Checkers,2074,Checkers,31747,False
305091,200783,2026-03-22,Card Purchase,ATM,Checkers,3608,Checkers,28139,False
305092,200783,2026-05-16,Card Purchase,Mobile App,Shell,2671,Shell,25468,True
305093,200783,2026-02-13,Withdrawal,ATM,This Bank,3401,ATM CASH WITHDRAWAL,22067,False
305094,200784,2026-07-05,Withdrawal,Mobile App,This Bank,2463,ATM CASH WITHDRAWAL,37545,False
305095,200784,2022-10-25,Card Purchase,Branch,Netflix,4251,Netflix,33294,False
305096,200784,2022-05-11,Withdrawal,POS,This Bank,2814,ATM CASH WITHDRAWAL,30480,False
305097,200784,2026-01-15,Deposit,Branch,This Bank,1847,CASH DEPOSIT,32327,False
305098,200784,2024-06-02,Deposit,Online,This Bank,4680,EFT DEPOSIT,37007,False
305099,200784,2021-11-11,Salary,ATM,Employer,2418,MONTHLY SALARY,39425,False
305100,200784,2024-02-04,Card Purchase,ATM,Checkers,1557,Checkers,37868,False
305101,200784,2024-02-07,EFT,POS,Checkers,582,EFT TO Checkers,37286,False
305102,200785,2026-01-01,Card Purchase,ATM,Shell,3393,Shell,11610,False
305103,200785,2026-01-08,EFT,Branch,Checkers,1689,EFT TO Checkers,13299,False
305104,200785,2024-12-03,Salary,Mobile App,Employer,3602,MONTHLY SALARY,16901,False
305105,200786,2025-10-27,Withdrawal,Online,This Bank,1524,ATM CASH WITHDRAWAL,38484,False
305106,200786,2025-02-13,Deposit,Branch,This Bank,2076,EFT DEPOSIT,40560,False
305107,200786,2026-07-02,Card Purchase,Branch,Checkers,3321,Checkers,37239,False
305108,200786,2025-10-29,Deposit,Branch,This Bank,1585,CASH DEPOSIT,38824,False
305109,200786,2025-02-19,EFT,Branch,Pick n Pay,3175,EFT TO Pick n Pay,35649,False
305110,200786,2025-06-04,Card Purchase,Online,Shell,463,Shell,35186,False
305111,200786,2025-12-22,Deposit,Online,This Bank,3497,CASH DEPOSIT,38683,False
305112,200786,2026-06-12,Salary,Online,Employer,1444,MONTHLY SALARY,40127,False
305113,200787,2025-12-21,Salary,Online,Employer,2462,MONTHLY SALARY,27467,False
305114,200787,2025-11-19,EFT,Online,Shell,1866,EFT TO Shell,29333,False
305115,200787,2026-03-16,Salary,Branch,Employer,3042,MONTHLY SALARY,32375,False
305116,200787,2025-12-23,Deposit,Branch,This Bank,1686,CASH DEPOSIT,34061,False
305117,200787,2026-02-04,Salary,POS,Employer,4703,MONTHLY SALARY,38764,False
305118,200788,2026-02-20,Card Purchase,Branch,Uber,3223,Uber,11780,False
305119,200788,2026-04-04,Deposit,ATM,This Bank,4430,EFT DEPOSIT,16210,False
305120,200788,2025-09-02,EFT,POS,SARS,3380,EFT TO SARS,12830,False
305121,200789,2025-03-17,Salary,Mobile App,Employer,4151,MONTHLY SALARY,44159,False
305122,200789,2023-03-14,EFT,ATM,SARS,1124,EFT TO SARS,43035,False
305123,200789,2024-08-20,Salary,ATM,Employer,1694,MONTHLY SALARY,44729,False
305124,200789,2023-03-02,Card Purchase,Online,Takealot,4492,Takealot,40237,False
305125,200789,2024-09-10,Withdrawal,Mobile App,This Bank,4648,ATM CASH WITHDRAWAL,35589,False
305126,200789,2025-04-09,Deposit,ATM,This Bank,4243,EFT DEPOSIT,39832,False
305127,200789,2023-12-11,Card Purchase,Mobile App,Woolworths,616,Woolworths,39216,False
305128,200789,2024-03-01,Withdrawal,Online,This Bank,3877,ATM CASH WITHDRAWAL,35339,False
305129,200790,2026-05-05,Card Purchase,Online,Netflix,576,Netflix,14427,False
305130,200790,2026-03-29,Withdrawal,Mobile App,This Bank,2501,ATM CASH WITHDRAWAL,11926,False
305131,200790,2026-07-10,Deposit,Mobile App,This Bank,1478,CASH DEPOSIT,13404,False
305132,200791,2025-12-11,Withdrawal,ATM,This Bank,3105,ATM CASH WITHDRAWAL,36903,False
305133,200791,2026-04-23,Deposit,Online,This Bank,2748,CASH DEPOSIT,39651,False
305134,200791,2026-01-04,Deposit,ATM,This Bank,355,CASH DEPOSIT,40006,False
305135,200791,2024-01-04,Withdrawal,POS,This Bank,358,ATM CASH WITHDRAWAL,39648,False
305136,200791,2025-10-17,Card Purchase,Branch,Takealot,809,Takealot,38839,False
305137,200791,2026-02-01,Withdrawal,ATM,This Bank,2850,ATM CASH WITHDRAWAL,35989,False
305138,200791,2025-12-20,EFT,POS,Municipality,1467,EFT TO Municipality,34522,False
305139,200791,2023-03-05,Salary,POS,Employer,1369,MONTHLY SALARY,35891,False
305140,200792,2026-03-30,Deposit,Branch,This Bank,673,CASH DEPOSIT,30679,False
305141,200792,2026-03-02,Withdrawal,Online,This Bank,578,ATM CASH WITHDRAWAL,30101,False
305142,200792,2026-01-29,Deposit,POS,This Bank,2855,EFT DEPOSIT,32956,True
305143,200792,2026-03-25,Withdrawal,Branch,This Bank,256,ATM CASH WITHDRAWAL,32700,False
305144,200792,2026-06-14,Salary,Mobile App,Employer,565,MONTHLY SALARY,33265,False
305145,200792,2026-06-11,Deposit,ATM,This Bank,1042,EFT DEPOSIT,34307,False
305146,200793,2026-05-20,Card Purchase,Branch,Netflix,3316,Netflix,31691,False
305147,200793,2026-05-05,EFT,Branch,Netflix,4343,EFT TO Netflix,27348,False
305148,200793,2026-03-09,EFT,POS,Uber,4875,EFT TO Uber,32223,False
305149,200793,2026-05-12,Salary,POS,Employer,3879,MONTHLY SALARY,36102,False
305150,200793,2026-02-27,Salary,Mobile App,Employer,1926,MONTHLY SALARY,38028,False
305151,200793,2026-03-24,EFT,Branch,Netflix,2276,EFT TO Netflix,40304,False
305152,200793,2026-02-20,Withdrawal,Online,This Bank,2369,ATM CASH WITHDRAWAL,37935,False
305153,200794,2026-03-10,Card Purchase,ATM,Netflix,3162,Netflix,31845,False
305154,200794,2026-04-11,Card Purchase,Online,Uber,2936,Uber,28909,False
305155,200794,2026-03-22,Deposit,Mobile App,This Bank,2938,EFT DEPOSIT,31847,False
305156,200794,2026-02-25,Deposit,POS,This Bank,2596,CASH DEPOSIT,34443,False
305157,200794,2026-02-18,Deposit,Branch,This Bank,2995,CASH DEPOSIT,37438,False
305158,200794,2026-03-12,Deposit,POS,This Bank,2354,CASH DEPOSIT,39792,False
305159,200794,2026-06-18,EFT,Online,Netflix,3058,EFT TO Netflix,42850,True
305160,200795,2026-07-02,Salary,Online,Employer,3610,MONTHLY SALARY,33616,False
305161,200795,2026-03-24,Withdrawal,Mobile App,This Bank,1460,ATM CASH WITHDRAWAL,32156,False
305162,200795,2025-11-19,Withdrawal,ATM,This Bank,940,ATM CASH WITHDRAWAL,31216,True
305163,200795,2026-05-22,Withdrawal,Mobile App,This Bank,2383,ATM CASH WITHDRAWAL,28833,False
305164,200795,2026-06-08,Deposit,POS,This Bank,3334,EFT DEPOSIT,32167,False
305165,200795,2026-01-16,Withdrawal,ATM,This Bank,3977,ATM CASH WITHDRAWAL,28190,False
305166,200796,2024-11-11,Card Purchase,ATM,Takealot,1276,Takealot,28730,False
305167,200796,2026-06-02,Deposit,POS,This Bank,3656,CASH DEPOSIT,32386,False
305168,200796,2024-12-25,EFT,ATM,Netflix,3339,EFT TO Netflix,35725,False
305169,200796,2026-01-28,Salary,POS,Employer,2381,MONTHLY SALARY,38106,False
305170,200796,2026-03-19,Salary,ATM,Employer,318,MONTHLY SALARY,38424,False
305171,200796,2026-05-15,Withdrawal,Branch,This Bank,3661,ATM CASH WITHDRAWAL,34763,False
305172,200797,2024-12-11,EFT,Online,Woolworths,4395,EFT TO Woolworths,54405,False
305173,200797,2025-08-04,Salary,Online,Employer,4535,MONTHLY SALARY,58940,False
305174,200797,2025-06-06,Withdrawal,Branch,This Bank,1236,ATM CASH WITHDRAWAL,57704,True
305175,200797,2025-06-20,Withdrawal,Mobile App,This Bank,1713,ATM CASH WITHDRAWAL,55991,False
305176,200797,2023-05-24,Withdrawal,POS,This Bank,1324,ATM CASH WITHDRAWAL,54667,False
305177,200797,2023-03-28,Card Purchase,Online,Uber,4205,Uber,50462,False
305178,200797,2025-10-07,EFT,Branch,Municipality,3464,EFT TO Municipality,53926,False
305179,200797,2026-04-20,Deposit,ATM,This Bank,4110,CASH DEPOSIT,58036,False
305180,200797,2026-04-16,EFT,POS,Uber,2378,EFT TO Uber,60414,False
305181,200797,2024-11-01,Deposit,Online,This Bank,3019,EFT DEPOSIT,63433,False
305182,200798,2025-11-07,Deposit,ATM,This Bank,4805,CASH DEPOSIT,34811,False
305183,200798,2026-04-30,Salary,ATM,Employer,4717,MONTHLY SALARY,39528,False
305184,200798,2026-07-05,Deposit,ATM,This Bank,2114,CASH DEPOSIT,41642,False
305185,200798,2026-02-02,Withdrawal,Mobile App,This Bank,2868,ATM CASH WITHDRAWAL,38774,False
305186,200798,2026-01-30,Card Purchase,Online,Shell,441,Shell,38333,False
305187,200798,2026-01-06,Withdrawal,ATM,This Bank,572,ATM CASH WITHDRAWAL,37761,False
305188,200799,2026-07-03,EFT,Mobile App,Woolworths,888,EFT TO Woolworths,20892,False
305189,200799,2026-06-20,Deposit,Online,This Bank,3598,CASH DEPOSIT,24490,False
305190,200799,2026-03-25,Deposit,Mobile App,This Bank,1516,EFT DEPOSIT,26006,False
305191,200799,2026-04-29,Card Purchase,Online,Takealot,47,Takealot,25959,False
305192,200800,2025-04-15,Deposit,Branch,This Bank,2813,EFT DEPOSIT,37820,False
305193,200800,2023-08-11,Deposit,ATM,This Bank,2007,CASH DEPOSIT,39827,False
305194,200800,2022-07-04,Withdrawal,Branch,This Bank,3839,ATM CASH WITHDRAWAL,35988,False
305195,200800,2025-09-24,Card Purchase,POS,Woolworths,3365,Woolworths,32623,False
305196,200800,2025-11-07,Deposit,ATM,This Bank,2527,CASH DEPOSIT,35150,False
305197,200800,2023-03-05,EFT,POS,Takealot,4799,EFT TO Takealot,39949,False
305198,200800,2022-11-06,Deposit,Online,This Bank,95,CASH DEPOSIT,40044,False
305199,200801,2025-08-15,Withdrawal,POS,This Bank,4969,ATM CASH WITHDRAWAL,25037,False
305200,200801,2024-12-02,Withdrawal,Mobile App,This Bank,315,ATM CASH WITHDRAWAL,24722,False
305201,200801,2025-06-15,Deposit,POS,This Bank,3592,CASH DEPOSIT,28314,False
305202,200801,2025-09-05,Deposit,POS,This Bank,3231,EFT DEPOSIT,31545,False
305203,200801,2026-02-23,EFT,POS,SARS,387,EFT TO SARS,31158,False
305204,200801,2025-01-21,Deposit,Branch,This Bank,3809,EFT DEPOSIT,34967,False
305205,200802,2026-06-30,Card Purchase,Branch,Checkers,4490,Checkers,25516,False
305206,200802,2026-02-14,Salary,Online,Employer,2608,MONTHLY SALARY,28124,False
305207,200802,2026-05-01,Withdrawal,POS,This Bank,3392,ATM CASH WITHDRAWAL,24732,False
305208,200802,2026-06-08,Card Purchase,Mobile App,Pick n Pay,2879,Pick n Pay,21853,False
305209,200802,2026-04-17,Withdrawal,ATM,This Bank,3254,ATM CASH WITHDRAWAL,18599,False
305210,200802,2025-12-29,Card Purchase,ATM,Checkers,1967,Checkers,16632,False
305211,200803,2026-06-26,Card Purchase,ATM,Netflix,780,Netflix,29226,False
305212,200803,2026-06-28,EFT,Branch,SARS,4272,EFT TO SARS,33498,False
305213,200803,2026-07-10,Deposit,Branch,This Bank,4146,CASH DEPOSIT,37644,False
305214,200803,2026-07-02,EFT,ATM,Checkers,3311,EFT TO Checkers,34333,False
305215,200803,2026-07-12,Withdrawal,Branch,This Bank,354,ATM CASH WITHDRAWAL,33979,False
305216,200803,2026-07-07,Salary,Mobile App,Employer,1044,MONTHLY SALARY,35023,False
305217,200804,2026-06-07,Withdrawal,ATM,This Bank,4605,ATM CASH WITHDRAWAL,30402,False
305218,200804,2026-07-03,Deposit,ATM,This Bank,4515,EFT DEPOSIT,34917,False
305219,200804,2026-06-22,Salary,Branch,Employer,766,MONTHLY SALARY,35683,False
305220,200804,2026-06-12,Deposit,Online,This Bank,3106,CASH DEPOSIT,38789,False
305221,200804,2026-06-27,Withdrawal,Branch,This Bank,575,ATM CASH WITHDRAWAL,38214,False
305222,200804,2026-07-08,Withdrawal,Mobile App,This Bank,1179,ATM CASH WITHDRAWAL,37035,False
305223,200804,2026-06-05,EFT,Branch,Netflix,4460,EFT TO Netflix,41495,True
305224,200805,2026-07-01,Salary,ATM,Employer,4114,MONTHLY SALARY,49123,False
305225,200805,2026-07-06,Deposit,Mobile App,This Bank,1072,CASH DEPOSIT,50195,False
305226,200805,2026-07-12,Withdrawal,Branch,This Bank,4460,ATM CASH WITHDRAWAL,45735,False
305227,200805,2026-07-03,EFT,Branch,Checkers,256,EFT TO Checkers,45991,False
305228,200805,2026-07-05,Withdrawal,Online,This Bank,4912,ATM CASH WITHDRAWAL,41079,False
305229,200805,2026-07-01,Withdrawal,Mobile App,This Bank,3110,ATM CASH WITHDRAWAL,37969,False
305230,200805,2026-07-12,Salary,Online,Employer,4576,MONTHLY SALARY,42545,False
305231,200805,2026-07-08,EFT,POS,Shell,2288,EFT TO Shell,44833,False
305232,200805,2026-07-02,Salary,POS,Employer,166,MONTHLY SALARY,44999,False
305233,200806,2026-06-25,EFT,Online,Uber,1965,EFT TO Uber,23040,False
305234,200806,2026-06-20,Deposit,Online,This Bank,3996,CASH DEPOSIT,27036,False
305235,200806,2026-07-08,Salary,POS,Employer,3181,MONTHLY SALARY,30217,False
305236,200806,2026-06-10,EFT,Mobile App,SARS,1458,EFT TO SARS,31675,False
305237,200806,2026-05-13,EFT,Branch,Netflix,4453,EFT TO Netflix,27222,False
305238,200807,2026-06-28,Card Purchase,ATM,Netflix,2143,Netflix,42866,False
305239,200807,2026-06-29,EFT,Online,Takealot,4557,EFT TO Takealot,47423,False
305240,200807,2026-07-06,Withdrawal,Mobile App,This Bank,2641,ATM CASH WITHDRAWAL,44782,False
305241,200807,2026-07-12,EFT,POS,Pick n Pay,539,EFT TO Pick n Pay,44243,False
305242,200807,2026-06-29,Salary,Online,Employer,4905,MONTHLY SALARY,49148,False
305243,200807,2026-06-28,Salary,Mobile App,Employer,4609,MONTHLY SALARY,53757,False
305244,200807,2026-06-21,Card Purchase,ATM,Pick n Pay,3258,Pick n Pay,50499,False
305245,200807,2026-07-11,Card Purchase,Online,Uber,4362,Uber,46137,False
305246,200807,2026-07-12,Salary,Branch,Employer,212,MONTHLY SALARY,46349,False
305247,200808,2025-06-10,Deposit,Branch,This Bank,2237,CASH DEPOSIT,52247,False
305248,200808,2024-05-21,Deposit,Mobile App,This Bank,3627,EFT DEPOSIT,55874,False
305249,200808,2026-06-11,Card Purchase,Online,Checkers,4603,Checkers,51271,False
305250,200808,2026-06-16,Deposit,POS,This Bank,1556,CASH DEPOSIT,52827,False
305251,200808,2026-04-30,Salary,POS,Employer,4839,MONTHLY SALARY,57666,False
305252,200808,2025-05-23,Withdrawal,Branch,This Bank,3498,ATM CASH WITHDRAWAL,54168,False
305253,200808,2026-04-29,Salary,ATM,Employer,4144,MONTHLY SALARY,58312,False
305254,200808,2024-06-28,Withdrawal,Mobile App,This Bank,4652,ATM CASH WITHDRAWAL,53660,False
305255,200808,2025-02-26,Deposit,ATM,This Bank,1717,EFT DEPOSIT,55377,False
305256,200808,2024-11-03,Card Purchase,Mobile App,Woolworths,3104,Woolworths,52273,False
305257,200809,2026-03-31,Salary,Branch,Employer,174,MONTHLY SALARY,50184,True
305258,200809,2026-03-26,Deposit,POS,This Bank,4076,CASH DEPOSIT,54260,False
305259,200809,2026-05-22,Deposit,POS,This Bank,1786,CASH DEPOSIT,56046,False
305260,200809,2026-04-25,Deposit,Online,This Bank,3944,EFT DEPOSIT,59990,False
305261,200809,2026-04-15,Card Purchase,Branch,Shell,4373,Shell,55617,False
305262,200809,2026-07-09,Card Purchase,POS,Shell,4917,Shell,50700,False
305263,200809,2026-05-18,Deposit,POS,This Bank,1225,CASH DEPOSIT,51925,False
305264,200809,2026-07-12,Salary,Online,Employer,1779,MONTHLY SALARY,53704,False
305265,200809,2026-07-03,EFT,Mobile App,Takealot,4009,EFT TO Takealot,57713,False
305266,200809,2026-03-11,Withdrawal,POS,This Bank,30,ATM CASH WITHDRAWAL,57683,False
305267,200810,2026-06-27,Card Purchase,ATM,Checkers,1244,Checkers,28762,False
305268,200810,2026-06-26,EFT,Branch,SARS,4800,EFT TO SARS,33562,False
305269,200810,2026-06-28,Card Purchase,Branch,Pick n Pay,2511,Pick n Pay,31051,False
305270,200810,2026-06-28,Withdrawal,ATM,This Bank,4163,ATM CASH WITHDRAWAL,26888,False
305271,200810,2026-07-06,Salary,ATM,Employer,2399,MONTHLY SALARY,29287,False
